Country Name,Country Code,Series Name,Series Code,2010 [YR2010],2020 [YR2020]
Burundi,BDI,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,343.77,294.057
Burundi,BDI,Net migration,SM.POP.NETM,11845,-10189
Burundi,BDI,Net official aid received (constant 2021 US$),DT.ODA.OATL.KD,..,..
Burundi,BDI,"Net primary income (BoP, current US$)",BN.GSR.FCTY.CD,-10867940.7785778,-22857732.6256326
Burundi,BDI,"Physicians (per 1,000 people)",SH.MED.PHYS.ZS,0.046,0.07
Burundi,BDI,Political Stability and Absence of Violence/Terrorism: Number of Sources,PV.NO.SRC,5,4
Burundi,BDI,Population growth (annual %),SP.POP.GROW,4.68101057302388,2.9086530249822
Burundi,BDI,Population in largest city,EN.URB.LCTY,556326,1012996
Burundi,BDI,Refugees under the mandate of the UNHCR by country or territory of asylum,SM.POP.RHCR.EA,29364,75461
Burundi,BDI,Rural population (% of total population),SP.RUR.TOTL.ZS,89.358,86.292
Burundi,BDI,Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,1.022,1.024
Burundi,BDI,"Share of youth not in education, employment or training, total (% of youth population)  (modeled ILO estimate)",SL.UEM.NEET.ME.ZS,7.771,11.167
Burundi,BDI,"Suicide mortality rate (per 100,000 population)",SH.STA.SUIC.P5,7.31,6.67
Burundi,BDI,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,13.855957125156,15.787822766545
Burundi,BDI,Taxes on goods and services (% of revenue),GC.TAX.GSRV.RV.ZS,17.0510378724711,45.2719107317787
Burundi,BDI,"Taxes on income, profits and capital gains (% of revenue)",GC.TAX.YPKG.RV.ZS,9.88370562162637,17.8905178639079
Burundi,BDI,Taxes on international trade (% of revenue),GC.TAX.INTT.RV.ZS,3.48121458428051,7.89901726618925
Burundi,BDI,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,1.616,1.03
Burundi,BDI,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,1.03
Burundi,BDI,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",SL.UEM.1524.ZS,2.301,1.69
Burundi,BDI,"Unemployment, youth total (% of total labor force ages 15-24) (national estimate)",SL.UEM.1524.NE.ZS,..,1.7
Burundi,BDI,Urban population (% of total population),SP.URB.TOTL.IN.ZS,10.642,13.708
Burundi,BDI,Urban population growth (annual %),SP.URB.GROW,7.21226536430295,5.43519227322624
Burundi,BDI,"Wage and salaried workers, total (% of total employment) (modeled ILO estimate)",SL.EMP.WORK.ZS,12.2456224362088,14.5316855108318
Cabo Verde,CPV,Access to electricity (% of population),EG.ELC.ACCS.ZS,81.1,93.7
Cabo Verde,CPV,Adjusted savings: net forest depletion (% of GNI),NY.ADJ.DFOR.GN.ZS,0.31159531826493,0.326141633944578
Cabo Verde,CPV,Agricultural land (% of land area),AG.LND.AGRI.ZS,19.3548387096774,19.6029776674938
Cabo Verde,CPV,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,..,..
Cabo Verde,CPV,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,228,228
Cabo Verde,CPV,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,4.08108234,6.63319778
Cabo Verde,CPV,Forcibly displaced people,SM.POP.FDIP,..,0
Cabo Verde,CPV,Forest area (% of land area),AG.LND.FRST.ZS,10.6004962779156,11.3449131513648
Cabo Verde,CPV,Government Effectiveness: Estimate,GE.EST,-0.100744239985943,0.199302867054939
Cabo Verde,CPV,Gross national expenditure (% of GDP),NE.DAB.TOTL.ZS,124.980804592384,127.806713048791
Cabo Verde,CPV,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,55.2646272040987,53.1000838209903
Cabo Verde,CPV,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2.07866470906424,0.605795808395385
Cabo Verde,CPV,"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,..,6.17877248386654
Cabo Verde,CPV,International migrant stock (% of population),SM.POP.TOTL.ZS,2.93099826868606,..
Cabo Verde,CPV,"International tourism, number of arrivals",ST.INT.ARVL,336000,180000
Cabo Verde,CPV,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,43.3626586552105,43.2905921763455
Cabo Verde,CPV,"Labor force, total",SL.TLF.TOTL.IN,204374,202693
Cabo Verde,CPV,Land area (sq. km),AG.LND.TOTL.K2,4030,4030
Cabo Verde,CPV,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,76.124,78.007
Cabo Verde,CPV,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,68.712,69.775
Cabo Verde,CPV,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,72.507,73.818
Cabo Verde,CPV,Manufactures exports (% of merchandise exports),TX.VAL.MANF.ZS.UN,17.5044051537818,15.4757718536998
Cabo Verde,CPV,Manufactures imports (% of merchandise imports),TM.VAL.MANF.ZS.UN,57.8320771449467,44.0791779626174
Cabo Verde,CPV,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,4.46400638155718,5.1850224169666
Cabo Verde,CPV,Military expenditure (current LCU),MS.MIL.XPND.CN,686000000,1091100000
Cabo Verde,CPV,Military expenditure (current USD),MS.MIL.XPND.CD,8239369.29189467,11279268.103582
Cabo Verde,CPV,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,87.897,76.595
Cabo Verde,CPV,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,214.207,187.719
Cabo Verde,CPV,Net migration,SM.POP.NETM,-5069,-3362
Cabo Verde,CPV,Net official aid received (constant 2021 US$),DT.ODA.OATL.KD,..,..
Cabo Verde,CPV,"Net primary income (BoP, current US$)",BN.GSR.FCTY.CD,-79101314.07967,-38315439.8771066
Cabo Verde,CPV,"Physicians (per 1,000 people)",SH.MED.PHYS.ZS,0.56,..
Cabo Verde,CPV,Political Stability and Absence of Violence/Terrorism: Number of Sources,PV.NO.SRC,5,4
Cabo Verde,CPV,Population growth (annual %),SP.POP.GROW,0.717181999615317,0.11178257414313
Cabo Verde,CPV,Population in largest city,EN.URB.LCTY,..,..
Cabo Verde,CPV,Refugees under the mandate of the UNHCR by country or territory of asylum,SM.POP.RHCR.EA,..,0
Cabo Verde,CPV,Rural population (% of total population),SP.RUR.TOTL.ZS,38.179,33.348
Cabo Verde,CPV,Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,1.033,1.033
Cabo Verde,CPV,"Share of youth not in education, employment or training, total (% of youth population)  (modeled ILO estimate)",SL.UEM.NEET.ME.ZS,33.061,30.118
Cabo Verde,CPV,"Suicide mortality rate (per 100,000 population)",SH.STA.SUIC.P5,14.6,13.69
Cabo Verde,CPV,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,16.8224328482522,18.3857032934311
Cabo Verde,CPV,Taxes on goods and services (% of revenue),GC.TAX.GSRV.RV.ZS,33.52199444727,36.1723238476462
Cabo Verde,CPV,"Taxes on income, profits and capital gains (% of revenue)",GC.TAX.YPKG.RV.ZS,20.6933932986154,22.698889394295
Cabo Verde,CPV,Taxes on international trade (% of revenue),GC.TAX.INTT.RV.ZS,14.4799444268468,15.0300219975793
Cabo Verde,CPV,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,10.67,14.69
Cabo Verde,CPV,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,10.67,..
Cabo Verde,CPV,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",SL.UEM.1524.ZS,21.329,34.625
Cabo Verde,CPV,"Unemployment, youth total (% of total labor force ages 15-24) (national estimate)",SL.UEM.1524.NE.ZS,..,..
Cabo Verde,CPV,Urban population (% of total population),SP.URB.TOTL.IN.ZS,61.821,66.652
Cabo Verde,CPV,Urban population growth (annual %),SP.URB.GROW,2.02801586857404,0.799881341809422
Cabo Verde,CPV,"Wage and salaried workers, total (% of total employment) (modeled ILO estimate)",SL.EMP.WORK.ZS,54.4068752841423,60.2991013081345
Cambodia,KHM,Access to electricity (% of population),EG.ELC.ACCS.ZS,31.1,86.4
Cambodia,KHM,Adjusted savings: net forest depletion (% of GNI),NY.ADJ.DFOR.GN.ZS,0,0
Cambodia,KHM,Agricultural land (% of land area),AG.LND.AGRI.ZS,30.4861262179923,34.3013919102651
Cambodia,KHM,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,34000000,..
Cambodia,KHM,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,1904,1904
Cambodia,KHM,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,5.62713194,5.28458023
Cambodia,KHM,Forcibly displaced people,SM.POP.FDIP,173,12
Cambodia,KHM,Forest area (% of land area),AG.LND.FRST.ZS,59.988839791525,45.7079651031045
Cambodia,KHM,Government Effectiveness: Estimate,GE.EST,-0.96263325214386,-0.450370341539383
Cambodia,KHM,Gross national expenditure (% of GDP),NE.DAB.TOTL.ZS,108.995062541776,101.112800110833
Cambodia,KHM,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,59.7718577537062,62.1835984056075
Cambodia,KHM,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,3.99639528107218,2.9402951426397
Cambodia,KHM,"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,2.30444712345125,..
Cambodia,KHM,International migrant stock (% of population),SM.POP.TOTL.ZS,0.570727950527118,..
Cambodia,KHM,"International tourism, number of arrivals",ST.INT.ARVL,2508000,1306000
Cambodia,KHM,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,50.3182711763833,48.8201683558475
Cambodia,KHM,"Labor force, total",SL.TLF.TOTL.IN,8200397,9480039
Cambodia,KHM,Land area (sq. km),AG.LND.TOTL.K2,176520,176520
Cambodia,KHM,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,69.364,72.657
Cambodia,KHM,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,65.056,67.296
Cambodia,KHM,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,67.311,70.059
Cambodia,KHM,Manufactures exports (% of merchandise exports),TX.VAL.MANF.ZS.UN,96.0778458262602,76.2520120192403
Cambodia,KHM,Manufactures imports (% of merchandise imports),TM.VAL.MANF.ZS.UN,79.4086801451155,73.5464252359252
Cambodia,KHM,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,19.6933673443391,23.9980719281973
Cambodia,KHM,Military expenditure (current LCU),MS.MIL.XPND.CN,702472000000,2536700000000
Cambodia,KHM,Military expenditure (current USD),MS.MIL.XPND.CD,167857927.989066,621329326.832404
Cambodia,KHM,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,168.644,137.207
Cambodia,KHM,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,230.394,213.963
Cambodia,KHM,Net migration,SM.POP.NETM,-49781,0
Cambodia,KHM,Net official aid received (constant 2021 US$),DT.ODA.OATL.KD,..,..
Cambodia,KHM,"Net primary income (BoP, current US$)",BN.GSR.FCTY.CD,-398925274.555879,-1108927054.2139
Cambodia,KHM,"Physicians (per 1,000 people)",SH.MED.PHYS.ZS,0.229,..
Cambodia,KHM,Political Stability and Absence of Violence/Terrorism: Number of Sources,PV.NO.SRC,6,5
Cambodia,KHM,Population growth (annual %),SP.POP.GROW,1.55621745380597,1.47062988552696
Cambodia,KHM,Population in largest city,EN.URB.LCTY,1522747,2077757
Cambodia,KHM,Refugees under the mandate of the UNHCR by country or territory of asylum,SM.POP.RHCR.EA,124,0
Cambodia,KHM,Rural population (% of total population),SP.RUR.TOTL.ZS,79.706,75.768
Cambodia,KHM,Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,1.051,1.052
Cambodia,KHM,"Share of youth not in education, employment or training, total (% of youth population)  (modeled ILO estimate)",SL.UEM.NEET.ME.ZS,8.645,11.915
Cambodia,KHM,"Suicide mortality rate (per 100,000 population)",SH.STA.SUIC.P5,4.56,4.33
Cambodia,KHM,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,8.14393451129163,13.2902084649733
Cambodia,KHM,Taxes on goods and services (% of revenue),GC.TAX.GSRV.RV.ZS,35.2904915348094,47.3441308041456
Cambodia,KHM,"Taxes on income, profits and capital gains (% of revenue)",GC.TAX.YPKG.RV.ZS,10.3004431422963,24.9618516298116
Cambodia,KHM,Taxes on international trade (% of revenue),GC.TAX.INTT.RV.ZS,14.9305953814827,9.49312447603245
Cambodia,KHM,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,0.771,0.172
Cambodia,KHM,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,0.771,0.172
Cambodia,KHM,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",SL.UEM.1524.ZS,0.964,0.474
Cambodia,KHM,"Unemployment, youth total (% of total labor force ages 15-24) (national estimate)",SL.UEM.1524.NE.ZS,0.967,0.476
Cambodia,KHM,Urban population (% of total population),SP.URB.TOTL.IN.ZS,20.294,24.232
Cambodia,KHM,Urban population growth (annual %),SP.URB.GROW,3.36612844099701,3.24848708927416
Cambodia,KHM,"Wage and salaried workers, total (% of total employment) (modeled ILO estimate)",SL.EMP.WORK.ZS,40.221750259181,43.1097689579544
Cameroon,CMR,Access to electricity (% of population),EG.ELC.ACCS.ZS,52.8,64.3
Cameroon,CMR,Adjusted savings: net forest depletion (% of GNI),NY.ADJ.DFOR.GN.ZS,2.67913364582439,2.75999948010778
Cameroon,CMR,Agricultural land (% of land area),AG.LND.AGRI.ZS,20.5199805377504,20.6257536333058
Cameroon,CMR,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,10000000,2000000
Cameroon,CMR,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,1604,1604
Cameroon,CMR,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,3.57742167,4.25051928
Cameroon,CMR,Forcibly displaced people,SM.POP.FDIP,106647,1446205
Cameroon,CMR,Forest area (% of land area),AG.LND.FRST.ZS,44.2141693638806,43.02951069366
Cameroon,CMR,Government Effectiveness: Estimate,GE.EST,-0.903040051460266,-0.931410908699036
Cameroon,CMR,Gross national expenditure (% of GDP),NE.DAB.TOTL.ZS,102.500804802101,103.267293483987
Cameroon,CMR,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,24.8696950986131,18.503094380908
Cameroon,CMR,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,1.27538046242338,2.43760882182236
Cameroon,CMR,"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,5.02564727658086,4.53737524129107
Cameroon,CMR,International migrant stock (% of population),SM.POP.TOTL.ZS,1.40399052658132,..
Cameroon,CMR,"International tourism, number of arrivals",ST.INT.ARVL,573000,..
Cameroon,CMR,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,46.6776885548492,44.4538905066068
Cameroon,CMR,"Labor force, total",SL.TLF.TOTL.IN,8440780,9926535
Cameroon,CMR,Land area (sq. km),AG.LND.TOTL.K2,472710,472710
Cameroon,CMR,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,58.487,63.976
Cameroon,CMR,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,55.444,59.465
Cameroon,CMR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,56.965,61.674
Cameroon,CMR,Manufactures exports (% of merchandise exports),TX.VAL.MANF.ZS.UN,6.89369035778514,6.8092426672026
Cameroon,CMR,Manufactures imports (% of merchandise imports),TM.VAL.MANF.ZS.UN,51.2997216163806,53.5699752312859
Cameroon,CMR,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,14.5199737898429,13.1809876103324
Cameroon,CMR,Military expenditure (current LCU),MS.MIL.XPND.CN,175355000000,226332000000
Cameroon,CMR,Military expenditure (current USD),MS.MIL.XPND.CD,354054397.842016,393299390.063774
Cameroon,CMR,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,299.018,227.063
Cameroon,CMR,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,346.953,307.463
Cameroon,CMR,Net migration,SM.POP.NETM,-9366,-9888
Cameroon,CMR,Net official aid received (constant 2021 US$),DT.ODA.OATL.KD,..,..
Cameroon,CMR,"Net primary income (BoP, current US$)",BN.GSR.FCTY.CD,-238836641.858131,-838477463.573123
Cameroon,CMR,"Physicians (per 1,000 people)",SH.MED.PHYS.ZS,0.086,0.097
Cameroon,CMR,Political Stability and Absence of Violence/Terrorism: Number of Sources,PV.NO.SRC,7,6
Cameroon,CMR,Population growth (annual %),SP.POP.GROW,2.85766146651935,2.7244863481235
Cameroon,CMR,Population in largest city,EN.URB.LCTY,2361114,3992411
Cameroon,CMR,Refugees under the mandate of the UNHCR by country or territory of asylum,SM.POP.RHCR.EA,104269,436396
Cameroon,CMR,Rural population (% of total population),SP.RUR.TOTL.ZS,48.441,42.44
Cameroon,CMR,Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,1.027,1.031
Cameroon,CMR,"Share of youth not in education, employment or training, total (% of youth population)  (modeled ILO estimate)",SL.UEM.NEET.ME.ZS,14.753,22.659
Cameroon,CMR,"Suicide mortality rate (per 100,000 population)",SH.STA.SUIC.P5,8.12,7.91
Cameroon,CMR,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,..,10.8705828088042
Cameroon,CMR,Taxes on goods and services (% of revenue),GC.TAX.GSRV.RV.ZS,..,42.2879978664828
Cameroon,CMR,"Taxes on income, profits and capital gains (% of revenue)",GC.TAX.YPKG.RV.ZS,..,24.4340079037022
Cameroon,CMR,Taxes on international trade (% of revenue),GC.TAX.INTT.RV.ZS,..,11.1881250728984
Cameroon,CMR,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,4.11,3.87
Cameroon,CMR,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,4.11,..
Cameroon,CMR,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",SL.UEM.1524.ZS,6.322,7.384
Cameroon,CMR,"Unemployment, youth total (% of total labor force ages 15-24) (national estimate)",SL.UEM.1524.NE.ZS,6.38,..
Cameroon,CMR,Urban population (% of total population),SP.URB.TOTL.IN.ZS,51.559,57.56
Cameroon,CMR,Urban population growth (annual %),SP.URB.GROW,4.03801500832461,3.75830403082583
Cameroon,CMR,"Wage and salaried workers, total (% of total employment) (modeled ILO estimate)",SL.EMP.WORK.ZS,20.273790120516,28.5252256382714
Canada,CAN,Access to electricity (% of population),EG.ELC.ACCS.ZS,100,100
Canada,CAN,Adjusted savings: net forest depletion (% of GNI),NY.ADJ.DFOR.GN.ZS,0,0
Canada,CAN,Agricultural land (% of land area),AG.LND.AGRI.ZS,6.50040878514409,6.37073522211031
Canada,CAN,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,242000000,248000000
Canada,CAN,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,537,537
Canada,CAN,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,10.70405102,13.02419472
Canada,CAN,Forcibly displaced people,SM.POP.FDIP,216542,194566
Canada,CAN,Forest area (% of land area),AG.LND.FRST.ZS,38.7394705758349,38.6955125094946
Canada,CAN,Government Effectiveness: Estimate,GE.EST,1.77782678604126,1.59831285476685
Canada,CAN,Gross national expenditure (% of GDP),NE.DAB.TOTL.ZS,101.955828350478,102.19961396534
Canada,CAN,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,31.0407395714164,31.6831237283418
Canada,CAN,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,1.77687154092627,0.716999632307827
Canada,CAN,"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,1.64000010305207,2.00323552889971
Canada,CAN,International migrant stock (% of population),SM.POP.TOTL.ZS,20.5450110095849,..
Canada,CAN,"International tourism, number of arrivals",ST.INT.ARVL,25621000,..
Canada,CAN,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,47.1025209491092,46.863798798098
Canada,CAN,"Labor force, total",SL.TLF.TOTL.IN,18934218,20505333
Canada,CAN,Land area (sq. km),AG.LND.TOTL.K2,8965590,8965590
Canada,CAN,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,83.54,83.84
Canada,CAN,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,79.21,79.34
Canada,CAN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,81.3221951219512,81.5351219512195
Canada,CAN,Manufactures exports (% of merchandise exports),TX.VAL.MANF.ZS.UN,47.3289393813729,46.9170216041909
Canada,CAN,Manufactures imports (% of merchandise imports),TM.VAL.MANF.ZS.UN,74.7700870355887,76.344251168206
Canada,CAN,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,10.0271541121914,9.01547651322254
